adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
CE:97:D1:2E:C4:7D,255,10,NA,1,-83,0,1551337773712,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-83,0,1551337773713,127,0
03:85:D3:99:6E:AF,255,10,NA,1,-92,0,1551337773714,127,0
24:A9:9A:61:B1:E7,255,10,NA,1,-85,0,1551337773715,127,0
18:06:48:C6:A0:8E,255,10,NA,1,-80,0,1551337773715,127,0
20:09:E8:65:DE:68,255,10,NA,1,-76,0,1551337773716,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-79,0,1551337773717,127,0
21:B1:FE:09:A3:2C,255,10,NA,1,-82,0,1551337773726,127,0
14:FC:03:AC:FD:68,255,10,NA,1,-76,0,1551337773728,127,0
03:F6:51:C2:AD:70,255,10,NA,1,-107,0,1551337773743,127,0
23:30:BA:52:57:16,255,10,NA,1,-90,0,1551337773754,127,0
24:A9:9A:61:B1:E7,255,10,NA,1,-77,0,1551337773789,127,0
20:09:E8:65:DE:68,255,10,NA,1,-76,0,1551337773791,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-77,0,1551337773827,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-79,0,1551337773830,127,0
14:FC:03:AC:FD:68,255,10,NA,1,-79,0,1551337773832,127,0
08:05:42:3A:41:C8,255,10,NA,1,-91,0,1551337773835,127,0
03:F6:51:C2:AD:70,255,10,NA,1,-83,0,1551337773850,127,0
3B:9C:1E:A4:EE:0D,255,10,NA,1,-96,0,1551337773863,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-71,0,1551337773866,127,0
39:15:1D:38:DF:05,255,10,NA,1,-84,0,1551337773883,127,0
20:09:E8:65:DE:68,255,10,NA,1,-73,0,1551337773900,127,0
14:FC:03:AC:FD:68,255,10,NA,1,-79,0,1551337773948,127,0
03:F6:51:C2:AD:70,255,10,NA,1,-85,0,1551337773960,127,0
14:F4:F9:20:90:D5,255,10,NA,1,-87,0,1551337773996,127,0
20:09:E8:65:DE:68,255,10,NA,1,-67,0,1551337774007,127,0
07:0B:3D:ED:1E:44,255,10,NA,1,-97,0,1551337774011,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-78,0,1551337774024,127,0
7E:DE:5A:EF:3A:CE,255,10,NA,1,-79,0,1551337774050,127,2
D9:3E:3E:64:1D:49,255,10,NA,1,-80,0,1551337774052,127,0
01:A7:3A:4B:73:94,255,10,NA,1,-85,0,1551337774059,127,0
03:F6:51:C2:AD:70,255,10,NA,1,-90,0,1551337774062,127,0
CD:96:D0:2D:C3:7C,255,10,NA,1,-75,0,1551337774082,127,0
